trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1104,False,"{'a': 0.995, 'e': 0.003970617593100307}",30,18,24.83374184520978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.995, 'e': 0.003950764505134805}",25,3,39.02253833217145,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.995, 'e': 0.003931010682609131}",25,13,18.59936475079147,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.995, 'e': 0.003911355629196086}",25,11,25.82526573814484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.995, 'e': 0.0038917988510501055}",25,16,18.546106674790447,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.995, 'e': 0.003872339856794855}",25,12,21.372530457327084,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.995, 'e': 0.0038529781575108806}",30,19,18.208573270996556,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.995, 'e': 0.003833713266723326}",25,11,27.14615041157125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.995, 'e': 0.0038145447003897093}",20,14,10.813110197220906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.995, 'e': 0.0037954719768877607}",20,11,15.744013978137797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.995, 'e': 0.003776494617003322}",20,15,12.186337491721503,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.995, 'e': 0.0037576121439183052}",25,0,41.87047331775608,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1116,False,"{'a': 0.995, 'e': 0.003738824083198714}",20,16,7.6291211374948436,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.995, 'e': 0.0037201299627827203}",25,5,33.00004361040444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.995, 'e': 0.0037015293129688065}",20,4,25.849617664777202,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.995, 'e': 0.0036830216664039627}",25,10,29.412833904357683,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.995, 'e': 0.0036646065580719428}",20,12,12.939221375100708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.995, 'e': 0.003646283525281583}",20,12,14.807829259451122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.995, 'e': 0.0036280521076551752}",20,0,28.478735976998248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.995, 'e': 0.003609911847116899}",20,12,13.856918829080886,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.995, 'e': 0.0035918622878813146}",20,11,-26.132635360416607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1125,False,"{'a': 0.995, 'e': 0.003573902976441908}",35,17,35.433899803235754,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.995, 'e': 0.0035560334615596986}",20,7,25.25819764845448,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.995, 'e': 0.0035382532942519}",30,20,19.670896059660574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.995, 'e': 0.0035205620277806407}",25,14,19.95015692018468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.995, 'e': 0.0035029592176417375}",30,16,22.165381191487484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.995, 'e': 0.0034854444215535285}",20,6,27.864944271998567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.995, 'e': 0.003468017199445761}",30,14,31.599468840093763,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.995, 'e': 0.0034506771134485323}",25,15,17.266243571543562,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.995, 'e': 0.0034334237278812896}",25,18,12.617954856453636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.995, 'e': 0.003416256609241883}",20,11,16.456679449030624,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.995, 'e': 0.0033991753261956737}",35,17,31.03599305650563,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.995, 'e': 0.0033821794495646953}",20,14,10.477450924159323,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.995, 'e': 0.0033652685523168717}",30,21,15.044207046603093,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.995, 'e': 0.0033484422095552873}",20,9,19.870720989084255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.995, 'e': 0.003331699998507511}",35,24,19.68881086995952,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.995, 'e': 0.003315041498514973}",25,14,18.217041169966276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.995, 'e': 0.0032984662910223984}",20,14,7.6995457038625865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.995, 'e': 0.0032819739595672864}",20,9,19.542514084347072,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.995, 'e': 0.00326556408976945}",25,18,15.122862740244095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.995, 'e': 0.0032492362693206027}",30,19,21.37043038365791,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.995, 'e': 0.003232990087974}",20,10,16.939941295432458,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.995, 'e': 0.0032168251375341295}",30,13,31.096104658787095,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.995, 'e': 0.003200741011846459}",25,15,20.40912193748033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.995, 'e': 0.0031847373067872267}",25,5,34.25231060626745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.995, 'e': 0.0031688136202532905}",20,0,23.50522761394052,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1150,False,"{'a': 0.995, 'e': 0.003152969552152024}",20,15,11.207386068908885,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.995, 'e': 0.003137204704391264}",20,16,5.586642878781515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.995, 'e': 0.0031215186808693078}",25,7,26.595439943872115,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.995, 'e': 0.003105911087464961}",25,13,22.182654817877435,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.995, 'e': 0.0030903815320276365}",35,19,24.58942207333737,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.995, 'e': 0.003074929624367498}",20,10,12.675913770254411,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.995, 'e': 0.0030595549762456606}",20,9,20.776092027654276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.995, 'e': 0.0030442572013644324}",25,17,18.108654919261625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.995, 'e': 0.00302903591535761}",20,15,11.868024200110069,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.995, 'e': 0.003013890735780822}",25,15,21.278153232370393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.995, 'e': 0.002998821282101918}",25,4,40.20016493872289,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.995, 'e': 0.002983827175691408}",20,12,13.606107376104184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.995, 'e': 0.0029689080398129513}",20,0,32.15744800978586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.995, 'e': 0.0029540634996138865}",20,15,11.562336365645177,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.995, 'e': 0.002939293182115817}",20,0,32.06211220768867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1165,False,"{'a': 0.995, 'e': 0.002924596716205238}",25,0,35.894289844319005,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1166,False,"{'a': 0.995, 'e': 0.002909973732624212}",30,15,28.22199572960168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.995, 'e': 0.0028954238639610904}",35,21,23.92173101021527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.995, 'e': 0.002880946744641285}",30,5,36.59762914709688,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.995, 'e': 0.0028665420109180786}",20,6,23.299456857148147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.995, 'e': 0.0028522093008634883}",20,4,26.94447914613439,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.995, 'e': 0.0028379482543591707}",35,9,42.417772068000076,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.995, 'e': 0.002823758513087375}",30,6,45.45766362464293,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.995, 'e': 0.002809639720521938}",20,0,36.37631517805064,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1174,False,"{'a': 0.995, 'e': 0.0027955915219193286}",25,10,29.129376078866745,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.995, 'e': 0.002781613564309732}",20,3,24.490139956485756,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.995, 'e': 0.002767705496488183}",30,16,22.91028038885474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.995, 'e': 0.002753866969005742}",20,11,15.540130675177434,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.995, 'e': 0.0027400976341607135}",25,13,17.50128480235099,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.995, 'e': 0.00272639714598991}",20,14,10.734419296524395,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.995, 'e': 0.00271276516025996}",25,5,33.10344965252313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.995, 'e': 0.0026992013344586605}",20,2,24.228206649841376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.995, 'e': 0.002685705327786367}",25,1,36.42966903952833,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.995, 'e': 0.002672276801147435}",35,17,33.367705482356726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.995, 'e': 0.0026589154171416983}",20,13,14.495844116150316,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.995, 'e': 0.0026456208400559896}",25,13,23.68855893401392,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.995, 'e': 0.0026323927358557096}",20,14,9.937672811962415,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.995, 'e': 0.002619230772176431}",25,7,31.750396694753366,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.995, 'e': 0.002606134618315549}",20,8,22.430293892326354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.995, 'e': 0.0025931039452239714}",30,22,11.679872632404138,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.995, 'e': 0.0025801384254978514}",20,0,24.348344367580278,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1191,False,"{'a': 0.995, 'e': 0.002567237733370362}",25,20,11.740958263448286,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.995, 'e': 0.00255440154470351}",20,7,20.92973805064454,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.995, 'e': 0.0025416295369799927}",35,20,33.55996257229744,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.995, 'e': 0.0025289213892950926}",25,10,29.262652467304203,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.995, 'e': 0.0025162767823486173}",25,16,16.518995611295523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.995, 'e': 0.002503695398436874}",35,16,34.125026320765315,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.995, 'e': 0.00249117692144469}",30,14,27.028574513395245,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.995, 'e': 0.0024787210368374664}",25,8,32.58002904859467,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.995, 'e': 0.002466327431653279}",30,18,23.142678357703463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.995, 'e': 0.0024539957944950124}",20,11,16.062796261001072,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.995, 'e': 0.0024417258155225376}",20,8,22.289600060116836,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.995, 'e': 0.0024295171864449246}",20,6,21.582447396873416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.995, 'e': 0.0024173696005127003}",25,18,13.751119431904701,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.995, 'e': 0.0024052827525101366}",20,9,22.164735051977292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.995, 'e': 0.002393256338747586}",20,11,18.33313422077029,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.995, 'e': 0.002381290057053848}",35,12,36.63954174093729,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.995, 'e': 0.0023693836067685786}",20,0,-9.982834446756662,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1208,False,"{'a': 0.995, 'e': 0.002357536688734736}",20,3,30.54773368853179,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.995, 'e': 0.002345749005291062}",20,14,12.032257589076307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.995, 'e': 0.0023340202602646068}",20,11,17.088525077679886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.995, 'e': 0.002322350158963284}",20,12,14.317181113481512,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.995, 'e': 0.0023107384081684675}",30,17,18.786393844020704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.995, 'e': 0.002299184716127625}",30,8,31.296151857896547,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.995, 'e': 0.0022876887925469868}",20,16,8.04913646061972,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.995, 'e': 0.002276250348584252}",25,10,30.565492553507863,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.995, 'e': 0.0022648690968413306}",20,16,8.255859978127887,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.995, 'e': 0.0022535447513571238}",25,18,14.163202215800837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.995, 'e': 0.0022422770276003382}",30,22,14.70864215099434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.995, 'e': 0.0022310656424623368}",20,12,17.71301973616039,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.995, 'e': 0.002219910314250025}",20,13,16.400293011256373,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.995, 'e': 0.002208810762678775}",20,3,25.832179104198673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.995, 'e': 0.0021977667088653808}",25,11,28.816907274166567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.995, 'e': 0.002186777875321054}",20,14,13.081260936040046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.995, 'e': 0.0021758439859444487}",20,9,24.772013379146607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.995, 'e': 0.0021649647660147266}",25,15,15.162555828565198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.995, 'e': 0.002154139942184653}",20,2,31.360397915648402,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.995, 'e': 0.0021433692424737295}",30,12,28.137301554137785,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.995, 'e': 0.002132652396261361}",30,13,31.644112230535434,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.995, 'e': 0.002121989134280054}",20,11,14.246034428155248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.995, 'e': 0.002111379188608654}",30,19,19.58597994909122,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.995, 'e': 0.0021008222926656105}",25,16,16.38802395311951,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.995, 'e': 0.0020903181812022826}",25,20,9.000511182986438,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.995, 'e': 0.002079866590296271}",20,14,-27.49365498415482,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1234,False,"{'a': 0.995, 'e': 0.0020694672573447898}",20,8,22.010671824455695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.995, 'e': 0.0020591199210580656}",25,16,19.135112998719183,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.995, 'e': 0.0020488243214527753}",20,9,18.456652655901102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.995, 'e': 0.0020385801998455116}",25,20,8.419006396319917,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.995, 'e': 0.002028387298846284}",25,13,22.018136094890657,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.995, 'e': 0.0020182453623520526}",30,22,13.531973702500583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.995, 'e': 0.0020081541355402924}",20,13,14.224502237171766,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.995, 'e': 0.001998113364862591}",20,6,29.08847809852101,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.995, 'e': 0.001988122798038278}",35,27,16.930387569687433,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.995, 'e': 0.0019781821840480864}",20,7,20.66007423667844,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.995, 'e': 0.001968291273127846}",25,10,24.03708933309771,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.995, 'e': 0.0019584498167622066}",25,17,17.481083182243275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.995, 'e': 0.0019486575676783957}",20,10,17.77250533801492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.995, 'e': 0.0019389142798400037}",20,13,13.746793266452396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.995, 'e': 0.0019292197084408037}",25,11,25.423550220919424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.995, 'e': 0.0019195736098985997}",30,19,20.226436554530064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.995, 'e': 0.0019099757418491066}",25,16,19.12985887026192,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.995, 'e': 0.001900425863139861}",25,20,8.472890841203434,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.995, 'e': 0.001890923733824162}",20,11,17.258822682646034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.995, 'e': 0.001881469115155041}",30,15,26.529419458225803,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.995, 'e': 0.0018720617695792657}",20,5,24.66320054953925,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.995, 'e': 0.0018627014607313693}",25,2,44.640189858849595,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.995, 'e': 0.0018533879534277126}",20,8,21.72043052122018,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.995, 'e': 0.001844121013660574}",25,8,33.73602776018617,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.995, 'e': 0.0018349004085922711}",20,9,16.2330426782122,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.995, 'e': 0.0018257259065493098}",30,18,21.55873057073398,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.995, 'e': 0.0018165972770165632}",30,16,21.106807811449055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.995, 'e': 0.0018075142906314803}",25,19,12.177458710865457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.995, 'e': 0.001798476719178323}",20,8,24.148094763770498,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.995, 'e': 0.0017894843355824315}",20,0,30.591165424274813,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.995, 'e': 0.0017805369139045192}",20,6,24.156695711371565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.995, 'e': 0.0017716342293349965}",20,16,6.566725895390132,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.995, 'e': 0.0017627760581883215}",30,24,11.552492700778165,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.995, 'e': 0.00175396217789738}",25,13,23.368582673778782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.995, 'e': 0.001745192367007893}",25,15,19.547075964708043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.995, 'e': 0.0017364664051728537}",20,9,19.061836215456342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.995, 'e': 0.0017277840731469893}",20,16,6.4154649189816615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.995, 'e': 0.0017191451527812543}",25,7,31.72471355344591,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.995, 'e': 0.0017105494270173481}",25,12,21.196475855839925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.995, 'e': 0.0017019966798822613}",20,9,22.06341261524948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.995, 'e': 0.00169348669648285}",25,17,15.407646498782377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.995, 'e': 0.0016850192630004357}",20,14,14.025900716746225,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.995, 'e': 0.0016765941666854335}",25,19,10.907952709623467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.995, 'e': 0.0016682111958520064}",20,13,8.980231277938648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.995, 'e': 0.0016598701398727463}",25,11,21.319459205852336,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.995, 'e': 0.0016515707891733827}",25,12,25.656358663889954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.995, 'e': 0.0016433129352275157}",20,3,28.010161506771368,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.995, 'e': 0.0016350963705513782}",20,11,18.53943926110068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.995, 'e': 0.0016269208886986212}",20,14,11.432146353062722,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.995, 'e': 0.001618786284255128}",25,8,28.581839057538023,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.995, 'e': 0.0016106923528338526}",25,5,37.39789700786176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.995, 'e': 0.0016026388910696833}",20,11,17.650099773313027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
